structure_id,bridge_no,latitude,longitude
0013639A,101/40,46.61264722,123.9142444
00200382,101/401.25,47.59861077,122.9918886
0012218A,101/402,47.55825,123.0257493
0000734A,101/403,47.54888855,123.0438886
0000734B,101/404,47.54577744,123.0426108
0012918A,101/405,47.52619377,123.0505556
0003764A,101/407,47.48472188,123.0783327
0000948A,101/409,47.46344444,123.1142778
0011746A,101/411,47.44036077,123.1197771
0011746B,101/411.25,47.42952711,123.125166
0000947A,101/413,47.40661111,123.1405552
0001350A,101/415,47.369166,123.1591667
0012672A,101/417,47.31333333,123.1733327
0001604A,101/418,47.31047222,123.1764993
0008742A,101/419,47.30583333,123.1788049
0013743A,101/42,46.62777711,123.9227771
0017577A,101/420,47.30369444,123.1800827
0000859A,101/422.25,47.27838544,123.1558722
0014145A,101/423,47.23122155,123.1284716
0009361A,101/424,47.21591666,123.1291382
0009361B,101/425,47.21075,123.1285382
0009361C,101/426,47.20702777,123.127916
0009121A,101/427,47.19157744,123.1158
0009361D,101/428,47.18770244,123.1098056
0009121B,101/429,47.18088822,123.0991663
0012707A,101/429.5,47.13036044,123.0991663
0017504A,101/429S-N,47.18183266,123.0989997
0006884B,101/430E,47.12622155,123.1001944
0006884A,101/430W,47.12622155,123.0999441
0006383B,101/432E,47.09677744,123.0861386
0006383A,101/432W,47.09688855,123.0859163
0018292A,101/44,46.64916077,123.9186021
0009868A,101/46,46.68666633,123.8699993
0009868B,101/48,46.69166633,123.86
00200123,101/5.25,46.30685,123.9688327
0009868C,101/50,46.67999933,123.826666
0014577A,101/501,47.081666,123.0233327
0005738C,101/502E,47.08108266,123.0235549
0005738D,101/502W,47.07999933,123.021666
0005728A,101/506E,47.05219444,123.0020833
0005728B,101/506W,47.05230555,123.0018889
0009887A,101/507,47.04727744,122.9942497
0005677A,101/508E,47.04502744,122.9909997
0005677B,101/508W,47.04519411,122.9907497
0005396A,101/509,47.04238855,122.9819716
0007380A,101/51,46.66472222,123.8080556
0009749A,101/510,47.04266633,122.9687216
0013424A,101/511,47.04044411,122.9605556
0014272C,101/512,47.03255488,122.9412219
0014272B,101/513E,47.02757155,122.9313771
0014272A,101/513W,47.02833266,122.9299993
0009808A,101/514,47.02599933,122.9231104
0013384A,101/515E-N,47.02105488,122.9069722
0013384B,101/515E-S,47.02004655,122.9069083
0011758A,101/52,46.67102711,123.7774438
0007868A,101/54,46.68130488,123.7336386
0013872A,101/56,46.69099966,123.7322771
0001331A,101/58,46.75,123.7502778
0001074A,101/5C,46.30166666,123.966666
0001331B,101/60,46.768416,123.7486663
0011396A,101/7,46.32027711,124.0011111
0008091A,104/1,47.95219444,122.883833
0009021A,104/104,47.80103611,122.3803632
0009021B,104/106N,47.79969411,122.3775827
0007353A,104/2,47.92274933,122.8130556
0017657A,104/3.25,47.87166044,122.6624639
0016525C,104/4.5,47.86651388,122.6362802
0011964A,104/5.1,47.86566111,122.6347108
0011743A,104/5.1FTP,47.83249933,122.6874997
0016525A,104/5.2,47.85904166,122.622916
0016525B,104/5.5,47.85434444,122.6146722
0018859A,104/8.25,47.80952777,122.5324993
0006057B,105/1.25,46.70658333,123.8224438
0004869A,105/104,46.86175,124.0710549
00200274,105/104.75,46.88649966,124.0473608
00200101,105/105.25,46.89146633,124.0449997
00200102,105/106.25,46.89277744,124.0321938
0004106A,105/108,46.89913855,123.9995274
0004564B,105/110,46.91763822,123.9583056
0002984A,105/112,46.93355522,123.9083056
0002984B,105/114,46.93577744,123.8974997
0002984C,105/116,46.93788855,123.8878052
0002621A,105/118,46.93999966,123.8773604
0004564C,105/120,46.943333,123.8533333
0011779A,105/122,46.94730522,123.8385274
00200273,105/15C,46.74049966,123.9755827
0017984A,105/17,46.73719411,123.9825271
0006057C,105/2.25,46.729916,123.8596389
0006057A,105/2C,46.72638822,123.8524722
0018345A,105/3,46.74688855,123.884333
0018345B,105/4,46.75144444,123.8884136
0016937A,106/1,47.323916,123.1515
0013205A,106/2,47.31958266,123.1403886
0017730A,106/2.25,47.33080488,123.1169993
00200431,106/3.75,47.34666077,123.071716
00200393,106/4,47.34655522,123.0707216
0018494A,106/65,47.381591,122.9488524
0005827A,107/4,46.95961111,123.6031111
0004381A,107/5,46.97030488,123.6013056
0004381B,107/6,46.97297155,123.6009722
0004130A,108/103,47.09905522,123.1909719
0004130B,108/106,47.12497155,123.1138056
0018849A,108/108C,47.13063822,123.1000556
0002214A,108/4,47.05558333,123.2781104
0004874B,109/10,47.05083333,124.0424163
0004078A,109/11,47.05663888,124.0497219
0005054A,109/14,47.05583333,124.1632222
0004103A,109/17,47.115,124.169166
0004376A,109/20,47.20616666,124.1976663
0005054B,109/23,47.23774966,124.2142222
000000NC,109/25,47.28444411,124.233833
0012712A,109/3SP,46.98866633,123.9224716
0005197A,109/6,47.00383333,124.0015
00200275,109/7.25SP,46.991083,123.91175
0005197B,109/8,47.03111044,124.0254993
00200276,109/8SP,46.99124966,123.9071389
0004874A,109/9,47.048333,124.0399997
08399000,110/15,47.90301666,124.5451024
0015346A,110/25SP,47.91466111,124.5410497
0003820A,112/10,48.27333266,124.355
0005625A,112/13,48.25883333,124.2968608
000000EE,112/15,48.25333333,124.2661667
0008762A,112/17,48.23886077,124.25675
0008762B,112/18,48.23258266,124.2551111
0006511B,112/20,48.22405766,124.2540083
0006391B,112/22,48.19222188,124.2270549
0006759A,112/23,48.18466633,124.2175549
0005939A,112/24,48.178666,124.2056667
0017101A,112/25.25,48.18347188,124.1841108
0018298A,112/25.75,48.18799688,124.1720466
0002809A,112/26,48.189633,124.1573944
0016676A,112/30,48.17953266,124.06615
0018874A,112/30.5,48.17402711,124.0555833
0013865A,112/31,48.17244377,124.0267493
0004714A,112/34,48.16510833,123.9527528
0004201A,112/35,48.16361111,123.944083
0014897A,112/38,48.14697188,123.8395552
0005997B,112/39,48.14533855,123.834183
0006391A,112/4,48.348333,124.5318049
0017062A,112/40.25,48.10038888,123.5583056
0015726A,112/40C,48.14001633,123.7852997
0004152A,112/41,48.11772155,123.6632222
0018431A,112/42,48.116941,123.5987136
0018431B,112/42A,48.11642777,123.5985497
0009090A,112/44,48.10127777,123.5585278
00200060,112/6.25,48.33177711,124.4904441
0018839A,112/7,48.32358266,124.4697771
0012080A,112/8,48.28852744,124.3972774
08097000,113/10,48.10972222,124.2536111
00200211,113/12.25,48.12333266,124.221666
08316200,113/15,48.17144377,124.2116111
08270000,113/5,48.09222188,124.2655278
08043900,116/5,48.03149377,122.7331882
0005115A,117/1,48.10658333,123.4626111
00200366,119/5,47.49194966,123.2113111
0000961B,12/259,46.53711077,121.9989163
0018033B,12/602,46.19752744,118.9968608
0018853A,121/11.25,46.92202711,122.9079444
0018853B,121/11C,46.92083266,122.9079167
0008271D,121/15,46.95275,122.9371386
08025500,121/6,46.89666633,122.955
08012300,121/8,46.89666633,122.9466663
08076900,122/1.25,46.53399966,122.5783049
07969300,122/10,46.55006944,122.4927747
08005000,122/5,46.55491666,122.538083
0017764A,122/7.25,46.55619444,122.5153611
0013113A,123/2,46.692533,121.5802493
0018033A,124/1,46.20844444,119.0126667
0008008A,124/12,46.29077744,118.5353886
0006854A,124/14,46.28872188,118.4875552
00200335,124/16.25,46.29513577,118.4502083
00200336,124/18.25,46.30013888,118.3613889
0014637A,124/20,46.298333,118.3283327
0012540A,124/24,46.27427711,118.2210271
0014317A,124/28,46.26913822,118.1675549
0013562A,124/4.25,46.26555555,118.7813049
0007934A,124/8,46.29624966,118.5833608
0002174A,125/10,46.06583333,118.3498052
00200337,125/16.25,46.10348611,118.3730271
00200076,125/21C,46.13391633,118.376166
000000GX,125/23,46.14991633,118.3726104
0004763A,125/25,46.16986044,118.3831104
0004763B,125/26,46.17061044,118.3834719
000000GY,125/28,46.19324133,118.3831216
0013309A,125/3,46.01138888,118.389583
000000BA,125/31.25,46.23552744,118.3711382
000000FZ,125/35,46.29455522,118.3401663
0013309B,125/5,46.02333266,118.3891663
0008494A,127/10,46.62402711,117.7965274
000000OR,127/101,46.63208266,117.8052222
00200075,127/102.25,46.64297188,117.80975
0013129A,127/104,46.76033333,117.7139167
0015153A,127/108C,46.80877777,117.65575
000000OQ,127/8,46.61657777,117.7922302
0010850A,128/10,46.42299933,117.0703604
0005323A,129/10,46.34149966,117.0553889
0002672A,129/2,46.04147188,117.2530278
0018763A,129/3,46.05719444,117.2377219
08214800,131/15,46.53186044,121.95775
08266100,131/5,46.51180555,121.9540556
0017977A,14/102.25,45.57323544,122.1988719
0017977B,14/105.25,45.58877744,122.179166
0006845A,14/27S,45.57697155,122.4042778
00200277,141/10.25,45.98774966,121.5158333
0004752A,141/14,45.99061633,121.5192827
00200506,141/14.85,45.99549966,121.5248604
00200014,141/15.25,45.99641633,121.5266938
00200015,141/18.25,45.99680522,121.5565278
0003237A,141/4,45.79711077,121.4854163
0002565A,141/5,45.79891633,121.4856108
00200278,141/8.25,45.88869411,121.5198882
0016166A,142/1.55,45.72797155,121.2382774
0009192A,142/10,45.84316633,121.0606667
0017169A,142/11,45.84849966,121.0420552
0018529A,142/12.25,45.85758333,120.9986386
00200280,142/12.55,45.839483,120.9389163
000000BE,142/13.25,45.83013822,120.9056111
0012159A,142/15,45.82411044,120.8378052
00200012,142/2.25,45.74166633,121.2199993
0010542A,142/4,45.79419411,121.2015556
0003808A,142/6C,45.819416,121.1496386
0009875A,142/8,45.83313822,121.0806938
0018888A,142/9,45.83361077,121.0797216
0002450A,153/10,48.13785522,120.016175
00200040,153/11.25,48.141833,120.0298327
0002450B,153/13,48.14609133,120.0468802
0002450C,153/14,48.15105555,120.0552222
0002450D,153/15,48.16561111,120.0785827
0003507A,153/16,48.18161044,120.0937052
0002450E,153/17,48.20147222,120.1155222
0003507B,153/19.25,48.23019377,120.1178049
0001976A,153/20,48.24554966,120.1172827
0015890A,153/25C,48.328616,120.06165
0001658A,153/3,48.07437433,119.9566944
0003704A,153/4,48.07657988,119.9696882
0003583A,153/6,48.07747155,120.0106667
0003668D,155/10,47.87111044,119.0913886
000000JJ,155/101,47.96539166,118.9823243
0008186A,155/110,48.40252777,119.5033333
000000HD,155/111SP,48.41052777,119.5258882
0003668A,155/4,47.75336111,119.2209716
0003668B,155/6,47.81900766,119.1497302
0003668C,155/8,47.84499966,119.1199993
0018189E,16/5HOV,47.23461077,122.4656389
0017594F,16/7,47.23488855,122.4662778
0017594E,16/7S-E,47.23449966,122.4674438
08020600,160/10.25,47.50527777,122.567416
0010602A,160/5,47.50091666,122.6459997
0012982A,161/1,46.85527777,122.2788882
0009010A,161/10,47.16125,122.2967774
0006094D,161/102,47.27863822,122.3103333
0013070A,161/2,46.86019444,122.2671382
0002410A,161/22,47.21333333,122.2949997
000000BG,161/3,46.87638822,122.281666
00200074,161/6C,46.940833,122.2808327
00200126,161/7.25,46.97583266,122.2978886
0018869A,161/7C,46.975566,122.2978802
00200125,161/8.25,46.99336077,122.2948886
0016635A,162/11,47.08286044,122.1757771
00X3041A,162/14,47.09859133,122.1529556
0008606A,162/15,47.10872222,122.1462219
0008606B,162/16,47.12280488,122.1336524
0008606C,162/17,47.12813822,122.134083
0008606D,162/18,47.13111044,122.1270827
0008102C,162/2,47.19286077,122.229416
0005142A,162/20,47.14038855,122.0927774
000000JP,162/22,47.14205522,122.0588056
000000PA,162/4,47.18499966,122.2288882
0018493A,162/5.75,47.15742777,122.2294771
0018685A,162/6,47.13046322,122.2360886
000000JD,162/6P,47.13002711,122.2360552
000000OT,164/15,47.29194411,122.2083889
0002950A,165/10,47.04152744,122.0419719
0005632A,165/11,47.046608,122.0425691
0005632B,165/12,47.04680522,122.0422774
0005632C,165/13,47.04833577,122.0428247
000000EI,165/16,47.10011111,122.0456386
0002687A,165/17,47.10952777,122.0509444
0008217A,165/18,47.10997777,122.0515389
0011802A,165/20,47.130916,122.0491108
0018861B,166/2.25,47.52761044,122.682166
0004210A,166/21.25,47.54222188,122.6272216
0003062A,166/24,47.53388855,122.6259716
0010513A,167/102,47.26492222,122.2618306
0010513B,167/104,47.272816,122.2592
0010513C,167/106,47.27894377,122.2584444
0009236A,167/110,47.29569411,122.2577778
0009236D,167/111W-N,47.29949966,122.253
0009236B,167/112E,47.30188888,122.2527778
0018665A,167/112HOV,47.30197222,122.253
0009236E,167/112S-W,47.30366388,122.2551583
0009236C,167/112W,47.30194444,122.2532778
0009236F,167/112W-N,47.30188888,122.2524167
0008853A,167/115,47.30844444,122.2497497
0008853B,167/116,47.322416,122.2455274
0008853C,167/117,47.34016633,122.2453886
00200452,167/118.25,47.34766633,122.2448608
0008441A,167/119,47.35369444,122.2451108
0006979F,167/11E,47.23999966,122.4016667
0006979G,167/11S-S,47.23999966,122.4016667
0008114A,167/121E,47.369666,122.2443052
0008114B,167/121W,47.36969377,122.244583
0008114C,167/122E,47.37777711,122.2444441
0008114D,167/122W,47.37774933,122.2446386
0008114E,167/123E,47.38122155,122.2442497
0008114F,167/123W,47.38119377,122.244583
0008114G,167/124E,47.38647188,122.2439719
0008114H,167/124W,47.38671633,122.2441997
0008175A,167/125E,47.38886077,122.2421108
0008175B,167/125W,47.38951077,122.241708
0008175C,167/126E,47.39222744,122.2373024
0008175D,167/126W,47.39222188,122.2376108
0008175E,167/127E,47.39501355,122.2331632
0008175F,167/127W,47.39516633,122.2332688
0008114I,167/128E,47.39824966,122.2283882
0008114J,167/128W,47.39873577,122.228016
000000QC,167/129,47.41211111,122.2214993
0013037C,167/129E-S,47.41027777,122.2211104
0013037A,167/129N-E,47.41075,122.2191493
0013037B,167/129S-W,47.41383333,122.2209993
0001784A,167/13,47.23727744,122.3964441
0007085A,167/130,47.4155,122.2211104
0016530A,167/131.25,47.430166,122.2202493
0007085B,167/133,47.44119411,122.2179993
0018260A,167/137.25,47.46136111,122.2081389
0008682A,167/16,47.21166666,122.338333
0018513A,167/20E,47.20191111,122.2938302
0008903A,167/20W,47.20188888,122.2940274
0009075A,167/21E,47.20311111,122.2844719
0014126A,167/21W,47.20338888,122.2844163
0009075B,167/25E,47.20091666,122.2614167
0013042A,167/25W,47.20138888,122.2613333
0009075C,167/30E,47.20225,122.25675
0013042B,167/30W,47.20241666,122.2573333
0009075D,167/32E,47.20311111,122.2534444
0013042C,167/32W,47.20325,122.2544167
0009118A,167/34E,47.20611111,122.2480274
0013042D,167/34W,47.20666666,122.248333
0016597C,167/37.5,47.23299655,122.2513333
0016597D,167/37C,47.23218822,122.2510778
0016597A,167/38,47.23571633,122.2520667
0016597B,167/39C,47.24066633,122.25425
0018665B,167/40.25,47.25219444,122.2580833
00200427,167/40C,47.25004444,122.2559417
0010558A,167/40E,47.25013888,122.2571667
0013042E,167/40W,47.25025,122.2576667
0002352A,169/12,47.34663855,122.018916
0013101A,169/15.25,47.39064133,122.0456108
0013791A,169/18,47.40572222,122.0395552
0003703A,169/20,47.418416,122.0463052
0014298C,169/23.25,47.46577777,122.1408886
0014298A,169/24,47.46943544,122.1593694
0014298B,169/30.15,47.47161044,122.1647778
0014298D,169/30.25,47.47330488,122.1687216
0009500A,169/30P,47.47724933,122.1818604
0013329A,169/4,47.22599933,121.9896386
000000IR,169/8,47.27833266,121.9916663
0011702A,170/6,46.96997433,119.0677854
0015898A,171/5,47.101,119.3164722
0008566A,173/10,48.08480522,119.7808327
000000LP,174/102,47.94591633,119.0043333
0004232A,174/205,47.807875,118.7650972
0008509A,181/11,47.418666,122.2492497
0008509B,181/12,47.42049933,122.2492497
0011950B,182/10N,46.25861388,119.2923052
0011950A,182/10S,46.25808333,119.2919997
0012207E,182/10W-W,46.25975,119.2873886
0012207B,182/11,46.25886111,119.288333
0012207C,182/12,46.25844444,119.2750827
0012558A,182/13S-E,46.25908333,119.2661389
0012207F,182/14,46.25830555,119.2625
0012207A,182/14S-E,46.257225,119.2617472
0012558B,182/15S-E,46.25725,119.2599167
0012042B,182/16N,46.26297222,119.2456386
0012042A,182/16S,46.26280555,119.2452497
0012236A,182/17,46.27583266,119.2214993
0012236C,182/18,46.26502777,119.1822216
0012236I,182/18.8C,46.25702777,119.1546111
0012236G,182/19N,46.25683333,119.1543889
0012236B,182/19S,46.25683333,119.1543611
0012451B,182/1N,46.24602744,119.3449441
0012451A,182/1S,46.24574966,119.3449719
0012236H,182/20N-W,46.24844411,119.1261104
0012236E,182/20W-S,46.24936077,119.1269438
0008422B,182/21N,46.24880522,119.1173604
0012236F,182/21S,46.24841633,119.1173882
0008422C,182/22N,46.25,119.0949997
0007410A,182/22S,46.24966633,119.0950552
0008422D,182/23N,46.25008333,119.0937497
0007410B,182/23S,46.24997188,119.0937219
0012217B,182/7E,46.25144722,119.3144389
0012217A,182/7W,46.25127777,119.3135556
0012217C,182/9,46.25425,119.3036389
08150200,194/1,46.7025,117.467916
08398300,194/10.25,46.76263888,117.4246938
08490200,194/15,46.74291633,117.3337219
00200317,194/17.25,46.73211044,117.3179438
00200318,194/22.25,46.72502711,117.2384163
08491800,194/5.25,46.75180555,117.4580556
08412600,194/8.25,46.75822222,117.4448886
0009560B,195/101,47.27124933,117.3703882
0009560C,195/103,47.28124933,117.3656944
0009462A,195/105,47.30991666,117.3900274
0009462B,195/106,47.32183266,117.3869441
0009462C,195/107,47.34817744,117.3806049
0009417A,195/108,47.37499933,117.3845552
0009417B,195/109,47.39066633,117.3913608
0007981A,195/112W,47.45358333,117.3853886
0018378A,195/117,47.61913544,117.4322577
0007094A,195/124E,47.64644411,117.4510833
0007094B,195/124W,47.64636077,117.45125
00200304,195/13.25,46.60497222,117.1667216
00200305,195/14.25,46.63430522,117.175166
00200306,195/16.25,46.67080488,117.1974163
00200308,195/20C,46.85305555,117.3427497
000000GR,195/22,46.87461044,117.365
0001869A,195/23,46.876166,117.3649722
000000BI,195/24,46.88399966,117.3645361
0001869B,195/25,46.88655522,117.3644167
0001542A,195/27,46.890083,117.3637778
0004592A,195/30,46.96275,117.328166
0013490A,195/32.25A,47.00585277,117.3536333
0005744A,195/34,47.015,117.3554444
0006770A,195/38,47.08183266,117.3822216
0007461A,195/42,47.11377777,117.3790827
0009735A,195/46,47.21369444,117.3591111
0009676B,195/49,47.21530555,117.3577222
0009676C,195/52,47.21944377,117.3544444
0009676D,195/55,47.23288822,117.3589722
0009735B,195/60,47.25055555,117.3613889
0009735C,195/65,47.25627777,117.3608333
0008130A,195/6A,46.56561111,117.1147222
0009560A,195/75,47.25825,117.3618056
0013291A,195/8,46.57619377,117.1496108
0014388A,2/306.25,47.47047433,120.3003611
0014388B,2/308.25,47.48547188,120.2998052
0016720C,2/650W-S,47.77305488,117.3714716
0017610D,2/651W-S,47.77411044,117.3724716
00200370,20/705.15,48.61838822,118.6683604
0013494A,202/32,47.75861111,122.1638889
0007234B,202/35,47.75369444,122.1680271
0004876A,202/38,47.73283266,122.1460274
0010849A,202/44,47.67033266,122.1095833
0017272A,202/45W-W,47.67011044,122.1078611
0017030A,202/46,47.65583333,122.0794438
0017030B,202/46.5DV,47.65525,122.0755827
0017030E,202/46.7DV,47.65625277,122.0700993
0017030C,202/47,47.65658333,122.0654722
0017030D,202/47.5,47.65688888,122.0651944
000000EJ,202/48.25,47.65483333,122.0569167
00200430,202/48.55,47.65541666,122.0492497
0016164A,202/48.75,47.65119444,122.0475274
0015302A,202/49.25,47.63130488,121.9981386
0001380A,202/54,47.57999933,121.9366663
0011599A,202/56,47.56786044,121.8876108
0012606A,202/58,47.55411111,121.836083
0001480A,202/60,47.53942188,121.8326854
0000720A,202/61,47.53555522,121.8303049
0014378A,202/63C,47.51833266,121.816666
0000857A,202/65,47.50105555,121.7912219
0002251A,202/66,47.5,121.788333
0010270A,202/70,47.49277744,121.7896941
0002999I,203/10,47.59458022,121.9106694
0003124F,203/101.55,47.79413855,121.9752216
0003124G,203/101.75,47.79419411,121.9752216
0004825A,203/103,47.815,121.9799993
0004825B,203/104,47.82880488,121.9702771
0005294A,203/105,47.84319411,121.9694716
0005294B,203/106,47.845383,121.970366
000000BK,203/12,47.60633333,121.9139167
0002999J,203/14,47.61719377,121.9101
0010370A,203/16,47.63747188,121.9163056
0004656B,203/18,47.671166,121.9084167
00200446,203/19.25,47.67399933,121.9068611
0002999A,203/2,47.57252711,121.8876386
000000BL,203/20,47.67805488,121.9073333
0010849B,203/22.25,47.68322155,121.9204716
0003124A,203/24,47.688333,121.938333
0003124D,203/25.25,47.69194411,121.9602778
0003124E,203/25.55,47.70402777,121.9833608
00200128,203/25C,47.69099966,121.9452497
0003124B,203/26,47.71114722,121.9842524
0018676A,203/27C,47.73666633,121.9873636
0002999K,203/28,47.75225,121.9831104
0002999L,203/29,47.75666666,121.9749993
0002999B,203/3,47.57549933,121.8904441
0012644A,203/30,47.75833333,121.971666
0002999N,203/31,47.75987222,121.9693021
0002999O,203/32,47.76472222,121.96
0003124C,203/33,47.76663055,121.957325
0002999C,203/4,47.57778544,121.892783
0002999D,203/5,47.57999933,121.8949997
0002999E,203/6,47.58280488,121.897808
0002999F,203/7,47.584583,121.8996024
0002999G,203/8,47.58616355,121.9012167
0012947A,203/9,47.59080522,121.9058333
0008176B,204/2S-W,47.97894377,122.1379441
0009214A,205/10,45.62827711,122.56025
0009448C,205/14,45.63552744,122.5613889
0018664A,205/14E-S,45.63537466,122.5618139
0009448D,205/16E,45.641833,122.5630278
0009448E,205/16W,45.64172188,122.5636389
0009448G,205/19.25,45.65383333,122.5691938
0009448F,205/19N-E,45.65469444,122.5680271
0009448B,205/20,45.65891666,122.5738882
0009241D,205/24,45.66797155,122.5803049
0009241C,205/28,45.678916,122.5877497
0009857B,205/2S-E,45.60344444,122.5486386
0009857D,205/3,45.60638888,122.5518889
0009241B,205/30N,45.68286044,122.5945274
0009241A,205/30S,45.68274933,122.5942497
0009122A,205/32,45.68697188,122.6012778
0009241E,205/34E,45.693333,122.6066667
0009241F,205/34W,45.69261077,122.6073889
0009241L,205/36E,45.69591077,122.6109083
0009241G,205/36W,45.69591077,122.6108944
0009122B,205/38,45.69899966,122.6204716
0009857C,205/3S-E,45.60705555,122.5530278
0009106A,205/40,45.70738888,122.6329438
0009241H,205/42E,45.71161111,122.6386386
0009241I,205/42W,45.71061111,122.6379719
0009106B,205/44,45.71802711,122.65
0009241J,205/46,45.71899933,122.6513611
0009737A,205/6,45.61441666,122.5549722
0009737B,205/8,45.62102711,122.5598333
0017522A,205/8W-N,45.622416,122.5575278
000000MP,206/16,47.80225,117.2191938
000000NO,206/18.25,47.83586077,117.1964441
000000ML,206/20.25,47.83594411,117.1750549
000000NP,206/22,47.84291633,117.1723882
0015358A,206/3,47.788333,117.342283
0002657A,207/4,47.80958333,120.7151111
0018342A,21/312.25,48.30105277,118.7354163
0018241A,21/333,48.77784377,118.6369413
0006731A,213/5,48.28011044,119.7044444
0003718A,215/5,48.36108333,119.5844441
00200053,221/10C,46.07833266,119.6016667
0008095A,223/5,46.33252711,120.1963052
0008576A,223/7,46.34236077,120.1847219
0014085C,224/10,46.293083,119.3149167
0014085B,224/7C,46.30072222,119.3493608
0014085A,224/8,46.29719411,119.3340552
08244600,225/1,46.25236111,119.4754438
08705700,225/5,46.25566666,119.4753604
0003558A,231/101,47.83844411,117.8526389
0006426A,231/106.25,47.97279655,117.7362913
000000BX,231/111.25,48.05736111,117.7516111
00200338,231/120.25,48.15102777,117.7258882
0013210A,231/13.25,47.46485833,117.9523639
0012593A,231/16,47.50466666,117.9510556
0012301A,231/17.25,47.52781877,117.919191
0012301B,231/18.25,47.53313822,117.9196382
0012301C,231/19.25,47.54030522,117.9205549
00200360,231/5.25,47.369416,117.9395274
0007562A,231/9,47.43547188,117.9045556
0018507A,231/90.25,47.79724966,117.8913886
0012558D,240/10W-W,46.26047222,119.2643889
0012558E,240/11W-W,46.25847222,119.2602222
0016522A,240/12N,46.25433333,119.2580833
0016522B,240/12S,46.25433333,119.2583333
0016895B,240/13C,46.24938855,119.2536944
0016895A,240/15,46.23827744,119.2428052
0008686A,240/32E,46.23293822,119.2232743
0006279A,240/32W,46.232941,119.2234216
00200339,240/33.25,46.23083266,119.2033333
00200063,240/34,46.228416,119.1911663
0004218A,240/37,46.21724933,119.1408608
0012207D,240/8,46.25925,119.2871108
0012558C,240/9W-W,46.26016666,119.2663611
0011901A,241/10,46.30605555,119.9784438
00200030,241/11.2,46.33802744,119.9790549
00200031,241/11C,46.33811077,119.9789993
0010478A,241/12,46.34505522,119.9790271
0010478C,241/13C,46.35306666,119.9790993
0010478B,241/15,46.37854933,119.967516
0017864A,241/17C,46.50655555,119.8818604
08420900,241/2,46.22763822,119.999583
08336200,241/5,46.23083266,119.9994719
08146400,241/7,46.28661077,119.9991941
08045600,241/9,46.30213611,119.994133
0008803A,243/10,46.81527777,119.9202771
0012758A,26/276.25,46.83295488,117.5064222
000000OY,260/103.25,46.75666666,118.3116667
0014561A,260/14,46.65166666,118.855
0008140A,260/16,46.64388855,118.5554722
0008040A,260/21,46.71854933,118.3795993
000000MW,260/3,46.66363888,118.9420274
0009063A,260/6,46.66333333,118.876666
0009063B,260/8,46.65644444,118.8742493
000000ON,261/120,46.54202744,118.1606111
000000PF,261/122,46.56405555,118.1861941
0008390A,261/125,46.58976911,118.2194049
0003308A,261/304,46.75895,118.3042
0003308B,261/306,46.77477711,118.2867497
0003308C,261/307,46.78208266,118.2872219
0003308D,261/311,46.90978611,118.3329132
000000EO,261/315.25,46.94666633,118.343333
000000EP,261/320,47.04580522,118.3519167
000000QN,261/6C,46.51216666,117.9729716
08397800,262/5,46.93327155,119.4723882
0015303A,262/7.25,46.96833266,119.3377774
08590300,263/10,46.64288855,118.5525556
0014432A,270/3,46.72944377,117.1732216
0014432B,270/4,46.72838822,117.1713882
0017120A,270/5.25A,46.73138822,117.0876941
0009676A,271/10,47.21055555,117.3608333
000000EQ,271/2.25,47.15188888,117.2613611
000000ER,271/3.35,47.16266666,117.2701938
0006426B,271/4,47.18405522,117.2990274
0016006A,271/4.45,47.18472188,117.3068611
0016006B,271/5.55,47.18638855,117.3122222
000000CD,271/6.65,47.18949966,117.3349441
0014704A,272/3C,46.91416666,117.272916
00200314,272/4.25,46.92924933,117.1145833
0003743A,272/6,46.91477777,117.0852219
0009181A,272/8,46.91152777,117.0825827
08548500,278/2,47.45219444,117.1348608
08448800,278/4,47.44419411,117.1248604
08463200,278/6,47.44086077,117.1045833
08464000,278/8,47.43838855,117.0935552
0007386D,281/1,47.08477744,119.8612778
000000LZ,281/10,47.22499933,119.8533333
0007386E,281/2,47.09124966,119.8584444
0006023A,282/2,47.30786111,119.5588333
0004574A,283/5,47.19363855,119.6872497
0003477A,285/10,47.40992222,120.2932163
0017677A,285/10P,47.41166666,120.2966663
08516900,285/15,47.40966111,120.3003722
0018310A,285/15P,47.40955555,120.3000833
08373000,285/20E,47.45772222,120.3368608
08373100,285/20W,47.45777777,120.3369997
0014723A,285/25,47.46519444,120.3368052
0018166A,285/9.75SW,47.40930555,120.2920552
0013496A,290/12N,47.683333,117.271666
0007438A,290/12S,47.68308266,117.2723604
0013145A,290/15N,47.69130522,117.2356941
0008135A,290/15S,47.69122188,117.235583
0008774C,290/1W-W,47.65340555,117.392683
0007107A,290/21,47.70125,117.1479997
0007107B,290/21A,47.70094444,117.1469163
0009622C,290/2N,47.65486111,117.3931108
0009622A,290/2S,47.65430555,117.391583
0009622B,290/2W-W,47.65483333,117.3926108
0012327A,290/3,47.65705555,117.3948052
000000FE,290/5,47.66186111,117.3946386
0007996A,291/6,47.78286044,117.5306104
0007342A,300/1,47.431916,122.8759438
0006393A,300/3,47.452,122.833833
000000JQ,302/105,47.38363855,122.6292771
0005121A,302/3,47.40694444,122.8194438
0010332A,302/3SP,47.40227777,122.6248882
0005565A,303/12,47.57806044,122.6327299
0005770A,303/13,47.58555522,122.6299993
08175800,303/25,47.65013055,122.65035
0015258A,303/27.25,47.6506,122.65755
